age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
45,4,338105,11,10,2,3,0,1,0,0,40,39,0
64,4,125684,8,9,2,3,0,1,0,0,40,38,0
38,4,215419,8,9,2,1,5,0,0,0,36,38,1
43,2,413760,11,10,5,3,1,1,0,0,40,38,0
37,4,205339,8,9,0,3,1,1,0,0,49,38,0
59,6,247552,8,9,2,4,0,1,0,0,40,38,0
50,1,184007,11,10,2,1,0,1,0,0,40,38,0
33,4,341187,6,13,2,4,0,1,0,0,50,38,1
56,4,220187,11,10,2,13,0,1,0,0,45,38,1
28,4,198258,5,11,2,12,0,1,0,0,40,38,0
27,4,175821,8,9,2,1,5,0,0,0,34,38,0
42,4,92288,9,14,2,12,0,1,0,0,40,0,0
34,4,261418,8,9,2,8,0,1,0,0,40,38,0
68,6,166083,8,9,2,4,0,1,0,0,40,38,1
28,4,109001,9,14,2,10,0,1,0,0,38,38,1
22,6,197387,8,9,4,5,3,1,0,0,40,38,0
58,4,284834,4,12,0,1,1,0,0,0,40,38,0
25,4,51498,2,8,4,8,2,1,0,0,40,38,0
47,4,220124,8,9,4,3,1,1,0,0,40,38,0
44,4,113324,8,9,2,3,0,1,0,0,40,38,0
46,4,208872,5,11,2,10,0,1,0,0,40,38,1
38,6,34180,11,10,2,5,0,1,0,0,35,38,0
34,4,141118,6,13,3,10,1,0,0,0,35,38,0
33,4,348592,8,9,4,3,1,1,0,0,40,38,1
52,6,165278,5,11,2,4,0,1,0,0,40,38,0
50,4,116933,8,9,0,12,1,0,0,0,33,38,0
35,4,84787,6,13,2,8,0,1,0,0,40,38,0
38,6,127772,8,9,0,5,3,1,0,0,50,38,0
29,4,208577,8,9,2,10,0,1,0,0,40,38,1
33,4,40681,4,12,4,1,1,0,0,0,40,38,0
29,0,95108,8,9,4,0,1,1,0,0,40,38,0
43,4,188436,10,15,0,4,1,1,0,0,40,38,0
42,4,134220,5,11,0,4,3,0,0,0,40,38,0
42,4,177989,8,9,2,14,0,1,0,0,40,38,0
36,4,90897,4,12,4,13,1,0,0,0,40,38,0
41,7,33126,6,13,2,5,0,1,0,0,40,38,1
30,4,270886,11,10,4,8,3,0,0,0,40,38,0
21,4,216129,8,9,4,8,3,1,0,0,35,38,0
33,4,189368,11,10,2,14,0,1,0,0,40,38,1
35,4,330664,8,9,0,14,1,1,0,0,40,38,0
43,4,191765,8,9,0,13,4,0,0,0,35,38,0
25,4,53147,6,13,4,4,3,1,0,0,50,38,0
39,6,122353,6,13,2,4,0,1,0,0,40,38,0
26,4,188767,8,9,4,6,1,1,0,0,40,38,0
52,2,155141,7,16,2,10,5,0,0,0,40,38,1
46,4,155654,8,9,2,8,5,0,0,0,40,38,0
39,4,245053,6,13,2,10,0,1,0,0,50,38,1
38,4,183585,8,9,4,10,1,0,0,0,40,38,0
55,1,186791,8,9,0,1,1,0,0,0,40,38,0
23,4,186666,11,10,4,7,1,1,0,0,40,38,0
39,4,200153,6,13,0,1,1,1,0,0,40,38,0
51,6,183173,8,9,2,12,0,1,0,0,40,38,1
47,5,120131,6,13,2,4,0,1,0,0,50,5,1
25,6,263300,8,9,4,5,1,1,0,0,50,38,0
32,4,46746,11,10,0,3,4,1,0,0,40,38,0
49,4,246183,8,9,2,12,0,1,0,0,40,38,1
59,4,167963,8,9,4,1,4,1,0,0,40,38,0
32,4,273241,6,13,2,4,5,0,0,0,40,38,1
25,4,120238,6,13,4,4,1,1,0,0,40,38,0
32,4,167990,8,9,2,4,0,1,0,0,40,20,0
57,5,125000,10,15,2,10,0,1,0,0,35,38,1
27,4,230959,6,13,4,13,3,0,0,0,40,29,0
41,2,132125,8,9,2,11,0,1,0,0,40,38,0
62,0,68461,7,16,2,0,0,1,0,0,40,38,1
39,4,129573,6,13,4,4,1,1,0,0,50,38,1
30,4,224377,8,9,4,3,1,1,0,0,40,38,0
37,4,179481,6,13,2,7,0,1,0,0,40,38,1
40,6,173716,6,13,2,12,0,1,0,0,45,38,1
24,4,114230,8,9,4,12,2,1,0,0,40,38,0
33,4,188661,8,9,2,3,0,1,0,0,50,38,0
48,4,216093,6,13,2,6,0,1,0,0,40,38,0
51,4,124963,6,13,2,12,0,1,0,0,40,38,1
48,4,85341,8,9,2,3,0,1,0,0,40,38,0
34,4,80058,10,15,4,4,3,1,0,0,50,38,0
25,4,188767,8,9,4,3,3,1,0,0,40,38,0
20,4,117222,8,9,4,8,3,1,0,0,50,38,0
42,2,97277,9,14,0,10,4,0,0,0,40,38,0
46,4,63299,8,9,2,8,0,1,0,0,50,38,0
39,7,171482,6,13,4,10,1,1,0,0,40,38,1
18,0,344742,0,6,4,0,3,1,0,0,40,38,0
39,4,38312,11,10,3,3,4,1,0,0,40,38,1
47,4,119939,8,9,2,3,0,1,0,0,40,38,1
40,4,83953,11,10,2,14,0,1,0,0,50,38,1
43,7,101383,8,9,2,3,0,1,0,0,40,38,1
32,4,204374,8,9,0,6,1,1,0,0,40,38,0
31,4,176831,0,6,0,12,2,0,0,0,40,38,0
19,0,60688,11,10,4,0,3,1,0,0,35,38,0
44,1,251305,4,12,2,1,0,1,0,0,40,38,1
46,2,200947,6,13,2,11,0,1,0,0,40,38,1
53,6,46704,9,14,2,10,0,1,0,0,50,38,1
43,4,119721,6,13,2,4,0,1,0,0,40,38,0
41,7,58930,6,13,4,10,1,0,0,0,40,38,0
35,4,247750,8,9,6,8,4,1,0,0,40,38,0
48,4,67725,6,13,2,12,0,1,0,0,45,38,0
28,7,200775,9,14,2,4,5,0,0,0,40,38,0
20,0,25139,11,10,4,0,3,0,0,0,40,38,0
51,2,123325,10,15,6,10,1,0,0,0,40,38,0
28,4,269786,8,9,4,14,4,1,0,0,50,38,0
28,4,136985,8,9,2,8,0,1,0,0,35,38,0
21,4,129350,11,10,4,12,3,1,0,0,40,38,0
36,2,61299,11,10,2,3,0,1,0,0,40,38,0
31,4,257644,8,9,4,10,1,1,0,0,43,38,0
49,2,159726,1,7,0,6,4,1,0,0,40,38,0
40,4,174395,8,9,2,3,0,1,0,0,40,38,0
64,1,175534,7,16,2,10,0,1,0,0,40,3,1
68,4,148874,3,5,2,3,0,1,0,0,44,38,0
36,4,195385,8,9,2,14,0,1,0,0,40,38,0
61,4,105384,6,13,2,10,0,1,0,0,40,38,0
49,7,324791,6,13,2,10,0,1,0,0,50,38,1
66,0,314347,8,9,2,0,0,1,0,0,40,38,0
29,4,274010,11,10,4,10,1,1,0,0,45,38,0
22,4,321031,8,9,4,12,3,0,0,0,40,38,0
57,1,313929,11,10,2,10,0,1,0,0,40,38,0
29,4,152951,8,9,2,3,0,1,0,0,40,38,1
20,4,247115,11,10,4,1,4,0,0,0,35,38,0
47,4,175958,10,15,2,12,0,1,0,0,45,38,1
59,5,141326,5,11,0,10,1,1,0,0,50,38,1
42,7,74334,9,14,2,1,0,1,0,0,40,38,1
64,6,47462,11,10,4,10,1,0,0,0,35,38,0
29,1,182344,8,9,3,8,4,1,0,0,40,38,0
62,4,311495,11,10,0,4,1,0,0,0,40,38,0
21,4,187643,8,9,5,8,1,0,0,0,40,38,0
52,2,152795,8,9,2,11,0,1,0,0,52,38,1
31,4,114691,8,9,4,12,3,1,0,0,40,38,0
35,4,194591,11,10,2,13,0,1,0,0,40,38,0
31,4,114691,8,9,2,7,0,1,0,0,40,38,1
51,7,42017,11,10,0,10,1,0,0,0,40,38,0
28,4,29444,8,9,2,6,0,1,0,0,40,38,0
42,1,53727,8,9,2,14,0,1,0,0,40,0,0
38,4,277022,11,10,0,1,4,0,0,0,40,4,0
43,2,113324,6,13,2,10,0,1,0,0,40,38,1
30,4,342709,8,9,2,6,0,1,0,0,40,38,0
22,4,37894,8,9,5,8,2,1,0,0,35,38,0
53,4,151411,6,13,2,10,0,1,0,0,45,38,1
40,4,210648,6,13,2,10,0,1,0,0,44,38,1
36,6,347491,7,16,2,10,0,1,0,0,35,38,0
32,4,255885,6,13,2,4,0,1,0,0,43,38,1
46,4,216164,8,9,2,6,0,1,0,0,40,38,0
26,2,288781,6,13,4,1,1,1,0,0,42,38,0
24,4,161638,8,9,2,7,1,0,0,0,40,7,0
28,4,190525,9,14,4,10,3,1,0,0,40,38,0
25,2,276249,9,14,4,10,3,0,0,0,40,38,0
44,4,147265,11,10,2,4,0,1,0,0,40,38,1
38,4,245090,8,9,2,3,0,1,0,0,40,26,0
42,7,219682,9,14,0,4,1,1,0,0,45,38,0
28,4,392100,8,9,2,3,3,1,0,0,40,38,0
36,4,358682,6,13,4,4,2,1,0,0,50,0,0
21,2,218445,11,10,4,1,3,0,0,0,40,25,0
26,4,213258,8,9,2,3,0,1,0,0,40,38,0
54,4,329733,8,9,4,4,4,1,0,0,40,38,1
51,4,215854,6,13,0,10,1,0,0,0,50,38,0
27,4,327766,11,10,0,3,1,1,0,0,45,38,0
27,4,405765,8,9,2,3,0,1,0,0,40,0,1
39,4,80680,11,10,0,7,3,0,0,0,40,38,0
32,4,177792,6,13,0,4,1,0,0,0,48,38,1
52,4,273514,8,9,5,3,1,1,0,0,40,38,0
21,4,202373,11,10,2,6,0,1,0,0,40,38,0
27,2,332785,8,9,4,11,3,1,0,0,38,38,0
50,1,32801,6,13,2,4,5,0,0,0,40,38,1
26,4,212800,4,12,4,10,3,0,0,0,36,38,0
28,4,55360,11,10,4,12,1,1,0,0,50,38,0
39,6,195253,10,15,2,10,0,1,0,0,45,38,1
29,4,231287,11,10,0,13,4,1,0,0,40,38,0
18,0,91670,11,10,4,0,3,0,0,0,40,38,0
60,4,165517,11,10,2,6,0,1,0,0,40,38,0
34,4,73161,8,9,2,12,0,1,0,0,40,38,1
60,4,178792,8,9,6,6,1,0,0,0,40,38,0
38,4,32897,1,7,0,12,4,0,0,0,40,38,0
29,4,250967,5,11,2,7,0,1,0,0,40,38,0
49,4,379779,6,13,0,4,1,0,0,0,40,38,0
43,4,198965,11,10,2,12,0,1,0,0,38,38,1
37,4,220644,8,9,0,8,4,0,0,0,40,0,0
29,4,180299,11,10,2,14,0,1,0,0,35,38,0
29,4,236938,4,12,0,3,4,0,0,0,38,38,0
48,5,81513,6,13,2,4,0,1,0,0,50,38,1
37,4,329026,8,9,2,1,5,0,0,0,40,38,1
34,4,209449,11,10,2,13,0,1,0,0,40,38,1
19,4,389143,11,10,4,12,3,1,0,0,40,38,0
39,4,101260,8,9,4,7,3,1,0,0,40,38,0
40,4,198270,11,10,0,8,1,0,0,0,40,38,0
30,4,45781,8,9,4,1,4,0,0,0,40,38,0
27,4,134566,8,9,4,1,1,1,0,0,40,38,0
23,0,283806,3,5,0,0,1,0,0,0,35,38,0
24,2,103277,6,13,4,10,3,0,0,0,50,38,0
42,4,211517,1,7,2,7,0,1,0,0,40,38,0
42,4,118212,3,5,2,14,0,1,0,0,40,38,0
27,4,207352,6,13,2,13,0,1,0,0,40,18,1
31,4,206609,0,6,2,7,0,1,0,0,40,38,0
34,2,104509,9,14,5,10,4,0,0,0,40,38,0
55,6,170350,8,9,0,8,2,0,0,0,40,38,0
56,4,183884,1,7,2,7,0,1,0,0,40,38,0
35,7,154410,11,10,4,5,3,1,0,0,40,38,0
38,4,252662,6,13,0,4,1,1,0,0,40,38,0
35,4,241306,5,11,2,13,0,1,0,0,40,38,1
53,4,139127,8,9,0,8,1,0,0,0,40,38,0
46,4,175625,10,15,0,10,4,0,0,0,40,38,0
45,4,206459,11,10,2,1,0,1,0,0,40,38,0
41,4,111483,8,9,4,1,3,1,0,0,40,38,0
19,4,162094,8,9,4,7,3,1,0,0,40,38,0
35,6,160192,11,10,4,3,3,1,0,0,40,38,0
27,0,280699,11,10,4,0,4,0,0,0,40,38,0
18,4,156950,8,9,4,1,3,1,0,0,35,38,0
53,4,215572,8,9,4,3,1,1,0,0,40,38,0
55,4,193374,11,10,2,13,0,1,0,0,40,38,1
45,2,334039,11,10,2,4,0,1,0,0,40,38,1
28,4,337664,8,9,4,7,3,1,0,0,40,38,0
32,4,113504,6,13,2,4,0,1,0,0,40,38,1
27,4,177072,8,9,4,6,3,1,0,0,40,38,0
35,4,174503,8,9,0,3,1,0,0,0,40,38,0
36,4,214807,8,9,0,6,4,0,0,0,37,38,0
22,4,409230,2,8,4,14,2,1,0,0,40,38,0
65,5,115922,6,13,2,4,0,1,0,0,40,38,1
59,0,375049,8,9,2,0,0,1,0,0,41,38,1
25,4,243560,8,9,4,12,3,0,0,0,40,4,0
31,4,127215,11,10,2,12,0,1,0,0,40,38,0
50,7,276241,6,13,2,4,0,1,0,0,40,38,1
49,7,175109,11,10,2,10,0,1,0,0,50,38,1
23,1,344394,11,10,2,1,2,0,0,0,40,38,0
23,4,245302,11,10,0,12,3,0,0,0,40,38,0
63,4,43313,0,6,2,3,0,1,0,0,40,38,0
33,4,188467,8,9,4,5,1,1,0,0,40,38,0
51,5,351278,6,13,0,5,4,1,0,0,50,38,0
31,4,182246,8,9,0,3,1,1,0,0,45,38,0
48,0,353824,11,10,2,0,0,1,0,0,40,0,1
31,4,387116,11,10,4,1,1,0,0,0,36,22,0
47,4,34248,5,11,2,12,0,1,0,0,40,38,1
54,7,198741,11,10,2,11,0,1,0,0,40,38,1
23,4,32950,11,10,4,12,1,1,0,0,40,38,0
34,4,381153,8,9,2,4,0,1,0,0,40,38,1
46,4,100067,1,7,2,8,5,0,0,0,35,38,1
34,4,208785,4,12,0,12,1,1,0,0,50,38,1
31,4,61559,8,9,4,8,1,1,0,0,50,38,0
41,4,176452,8,9,2,13,0,1,0,0,40,28,0
41,0,128700,8,9,4,0,3,0,0,0,40,38,0
30,0,201196,1,7,4,0,3,0,0,0,40,38,0
23,4,378546,11,10,4,3,3,1,0,0,40,38,0
59,1,178660,4,12,2,1,0,1,0,0,40,38,0
35,6,22641,8,9,2,14,0,1,0,0,40,38,0
59,4,316027,8,9,2,8,0,1,0,0,45,5,0
51,6,149770,8,9,0,12,1,0,0,0,44,38,0
42,4,165916,6,13,0,1,4,0,0,0,45,38,0
29,1,107411,11,10,3,1,3,0,0,0,40,38,0
23,4,217961,8,9,4,3,4,1,0,0,45,27,0
46,4,325372,11,10,2,4,0,1,0,0,40,38,0
30,4,156718,11,10,5,1,1,0,0,0,40,38,0
29,7,106972,9,14,4,10,1,0,0,0,35,38,0
33,4,131934,8,9,0,4,1,0,0,0,45,38,0
46,2,359193,11,10,0,1,4,0,0,0,45,38,0
35,4,261012,11,10,3,1,1,0,0,0,40,38,0
25,4,113654,8,9,5,4,4,0,0,0,37,38,0
35,4,218955,6,13,2,12,0,1,0,0,40,38,0
22,4,214635,8,9,4,7,1,1,0,0,42,38,0
50,4,138270,8,9,2,12,5,0,0,0,40,38,0
33,4,103435,5,11,5,10,1,1,0,0,45,38,0
24,4,175183,8,9,4,1,1,0,0,0,40,38,0
23,4,45713,11,10,4,3,2,1,0,0,40,38,0
17,0,67808,0,6,4,0,3,1,0,0,40,38,0
24,4,113936,6,13,4,10,3,1,0,0,40,38,0
32,4,158291,8,9,2,3,0,1,0,0,50,38,1
27,4,193898,6,13,2,12,0,1,0,0,45,38,1
21,0,72953,11,10,4,0,3,1,0,0,40,38,0
54,4,271160,5,11,6,4,1,0,0,0,40,38,0
22,4,33087,8,9,2,5,0,1,0,0,45,38,0
29,4,106153,8,9,4,3,1,1,0,0,50,38,0
22,4,29444,2,8,4,5,1,1,0,0,50,38,0
37,4,105021,6,13,2,12,0,1,0,0,50,38,1
38,6,239045,7,16,2,10,0,1,0,0,50,38,1
34,4,94413,11,10,2,6,0,1,0,0,40,38,0
68,4,194746,7,16,0,10,1,0,0,0,40,5,0
36,4,269042,8,9,2,7,0,1,0,0,40,24,0
24,4,267706,11,10,4,3,3,0,0,0,45,38,0
38,4,198216,11,10,0,4,4,0,0,0,40,38,0
32,4,227931,6,13,4,4,1,0,0,0,40,38,0
28,4,181776,6,13,4,8,1,0,0,0,50,38,0
32,4,132601,10,15,2,10,0,1,0,0,40,38,1
58,4,205410,8,9,2,7,0,1,0,0,40,38,0
38,4,292570,11,10,4,12,3,0,0,0,50,38,0
43,4,76460,8,9,4,1,1,0,0,0,40,38,0
28,4,295163,2,8,0,5,1,1,0,0,40,38,0
21,4,27255,11,10,4,1,3,1,0,0,40,0,0
24,0,390608,8,9,4,0,1,0,0,0,36,38,0
41,4,317539,11,10,2,3,0,1,0,0,40,38,0
27,4,195678,6,13,2,10,0,1,0,0,40,38,0
60,6,38622,11,10,2,4,0,1,0,0,40,38,0
34,7,173730,9,14,2,4,0,1,0,0,38,38,0
32,4,178623,8,9,4,8,1,0,0,0,40,0,0
27,4,300783,11,10,2,12,5,0,0,0,42,38,1
60,4,224644,0,6,2,12,0,1,0,0,40,38,0
39,4,191502,5,11,2,3,0,1,0,0,40,38,0
59,4,61885,2,8,0,14,2,1,0,0,35,38,0
36,4,331395,5,11,2,4,0,1,0,0,40,38,0
54,4,145098,11,10,2,12,0,1,0,0,40,38,1
48,4,123075,5,11,2,13,0,1,0,0,40,38,1
40,4,188291,10,15,2,10,0,1,0,0,40,38,1
25,4,33610,8,9,4,6,1,1,0,0,45,38,0
39,4,234901,4,12,5,1,4,1,0,0,40,38,0
34,6,349148,11,10,2,3,0,1,0,0,40,38,0
35,4,193961,6,13,2,10,0,1,0,0,40,29,1
33,6,176185,8,9,2,3,0,1,0,0,40,38,0
22,4,306779,11,10,4,6,3,1,0,0,50,38,0
48,4,265192,8,9,2,3,0,1,0,0,45,38,0
54,4,139347,8,9,6,1,4,0,0,0,40,38,0
49,4,107682,11,10,0,1,1,0,0,0,38,38,0
37,4,34173,6,13,4,13,1,0,0,0,40,38,0
45,4,128378,8,9,2,7,0,1,0,0,40,38,0
51,5,195638,11,10,5,12,1,0,0,0,40,38,0
46,4,59287,11,10,2,3,0,1,0,0,40,38,0
31,6,162442,6,13,2,4,5,0,0,0,40,38,1
29,0,350603,0,6,4,0,3,0,0,0,38,38,0
39,4,344743,11,10,2,1,3,0,0,0,50,38,1
26,4,176795,6,13,4,1,3,0,0,0,40,38,1
39,4,336880,8,9,2,7,0,1,0,0,40,38,1
25,4,193051,6,13,2,13,0,1,0,0,35,38,0
49,4,62793,8,9,0,12,3,0,0,0,40,38,0
53,4,264939,6,13,4,10,1,0,0,0,45,25,0
74,0,89667,6,13,6,0,1,0,0,0,35,38,0
25,4,169679,8,9,2,14,0,1,0,0,40,38,0
45,4,101320,8,9,0,1,4,0,0,0,40,38,0
34,4,168906,4,12,0,1,3,0,0,0,35,38,0
63,0,170529,6,13,2,0,5,0,0,0,45,38,0
27,4,99897,11,10,2,13,0,1,0,0,40,38,0
23,4,149704,8,9,4,1,3,0,0,0,40,38,0
37,1,214542,11,10,0,1,4,0,0,0,40,38,0
31,4,167319,6,13,2,4,0,1,0,0,40,38,0
35,4,338611,11,10,0,1,4,0,0,0,40,38,0
41,2,189956,6,13,2,10,5,0,0,0,40,38,1
44,4,403782,5,11,0,12,1,1,0,0,45,38,0
24,4,279041,8,9,4,6,3,1,0,0,40,38,0
38,6,65716,5,11,0,8,4,0,0,0,40,38,0
34,4,189809,11,10,2,4,0,1,0,0,52,22,0
62,2,223637,8,9,0,8,1,0,0,0,35,38,0
27,2,199343,8,9,2,1,0,1,0,0,38,38,0
59,4,139344,11,10,2,1,5,0,0,0,40,38,1
35,4,119098,9,14,2,4,0,1,0,0,40,38,0
28,4,186720,11,10,4,8,3,0,0,0,50,38,0
28,4,328923,8,9,4,1,2,0,0,0,38,38,0
59,7,159472,3,5,2,14,0,1,0,0,40,38,0
42,4,138662,11,10,5,1,3,0,0,0,40,38,0
39,4,181705,8,9,2,10,0,1,0,0,45,38,0
41,4,193882,6,13,2,5,0,1,0,0,40,38,0
43,4,216497,6,13,0,1,4,0,0,0,40,11,0
32,5,124919,6,13,2,8,0,1,0,0,50,19,1
58,4,256274,8,9,0,1,1,0,0,0,40,38,0
43,4,326379,8,9,0,3,1,1,0,0,40,38,0
31,4,243142,8,9,0,7,4,0,0,0,40,38,0
54,4,189607,6,13,4,8,3,0,0,0,36,38,0
35,4,206951,11,10,2,12,0,1,0,0,40,38,1
22,4,127647,8,9,4,8,3,0,0,0,36,38,0
42,4,182302,8,9,2,4,0,1,0,0,40,38,0
44,7,166597,9,14,2,1,0,1,0,0,40,38,1
74,5,167537,11,10,2,4,0,1,0,0,35,38,1
34,4,179378,8,9,2,4,5,0,0,0,40,38,0
50,7,297551,8,9,2,10,0,1,0,0,52,38,0
50,4,198362,5,11,6,4,4,0,0,0,40,38,0
43,4,240504,8,9,2,6,0,1,0,0,40,38,0
29,6,169662,8,9,2,3,0,1,0,0,40,38,0
61,4,210488,8,9,2,4,0,1,0,0,50,38,1
21,4,154835,11,10,4,1,3,0,0,0,40,39,0
47,4,192793,7,16,2,10,0,1,0,0,40,19,1
33,4,136331,8,9,2,3,0,1,0,0,40,38,0
38,4,318610,11,10,0,1,4,0,0,0,40,38,0
45,4,104521,11,10,2,3,0,1,0,0,40,38,0
42,4,247695,8,9,2,7,0,1,0,0,45,38,1
35,4,219546,11,10,4,3,1,1,0,0,45,11,0
21,4,169699,8,9,4,1,1,0,0,0,40,38,0
49,7,131302,5,11,0,1,1,0,0,0,44,38,0
50,4,171852,6,13,5,10,3,0,0,0,40,38,0
36,7,340091,7,16,2,10,5,0,0,0,36,38,1
49,4,213431,8,9,5,10,4,0,0,0,40,38,0
22,4,184543,11,10,0,1,4,0,0,0,40,38,0
60,0,188236,8,9,0,0,1,0,0,0,40,38,0
21,4,177420,11,10,4,1,1,0,0,0,40,38,0
60,6,21101,8,9,2,5,0,1,0,0,50,38,0
49,7,36177,6,13,2,4,0,1,0,0,45,38,1
38,4,102350,11,10,0,3,4,1,0,0,40,38,0
38,4,165930,8,9,2,3,0,1,0,0,40,38,0
40,4,120277,11,10,4,12,1,1,0,0,40,38,0
23,0,87569,11,10,5,0,1,0,0,0,40,38,0
46,7,162852,8,9,0,1,4,0,0,0,40,38,0
24,4,322674,4,12,4,6,1,1,0,0,48,38,0
62,4,202242,8,9,2,7,0,1,0,0,48,38,0
23,4,201682,6,13,2,1,2,0,0,0,40,38,0
60,4,166330,8,9,2,1,5,0,0,0,40,38,0
41,2,213154,11,10,2,1,5,0,0,0,40,38,0
45,2,33798,9,14,4,10,1,0,0,0,40,38,0
62,7,199198,5,11,6,4,4,0,0,0,40,38,0
28,4,90915,6,13,3,13,4,0,0,0,40,38,0
31,4,187203,8,9,4,12,2,1,0,0,40,38,0
44,4,261497,8,9,2,6,0,1,0,0,40,0,0
33,6,361817,8,9,5,3,4,1,0,0,50,38,0
42,1,272625,5,11,0,1,4,0,0,0,40,38,1
55,4,254516,3,5,4,6,2,1,0,0,37,38,0
41,4,207375,8,9,4,12,1,0,0,0,50,38,0
45,4,48271,11,10,2,1,5,0,0,0,40,38,1
25,4,234665,5,11,2,3,0,1,0,0,45,38,0
22,4,180060,6,13,4,4,4,1,0,0,40,38,0
26,4,137658,6,13,4,4,1,0,0,0,45,38,0
61,4,228287,8,9,2,3,0,1,0,0,50,38,0
43,4,33310,8,9,0,1,1,0,0,0,40,38,0
53,1,290290,11,10,0,1,1,1,0,0,45,38,0
36,4,128516,8,9,2,1,5,0,0,0,40,38,1
55,6,283635,10,15,0,10,1,0,0,0,35,38,0
36,4,98360,8,9,2,4,0,1,0,0,40,38,0
40,2,202872,9,14,2,10,5,0,0,0,40,38,1
45,6,184285,6,13,0,10,1,1,0,0,45,38,0
48,4,345831,11,10,2,13,0,1,0,0,40,38,1
31,4,253354,6,13,2,10,0,1,0,0,50,38,0
26,4,190650,6,13,4,1,3,1,0,0,40,35,0
31,1,294870,4,12,2,3,0,1,0,0,40,38,0
38,4,52738,11,10,2,3,0,1,0,0,40,38,0
35,4,407913,8,9,5,8,1,1,0,0,40,38,0
24,6,34918,5,11,4,8,4,0,0,0,38,38,0
27,4,142712,9,14,4,13,1,1,0,0,40,0,0
28,2,179759,11,10,3,1,4,0,0,0,40,38,0
36,4,94954,8,9,0,14,1,0,0,0,40,38,0
59,6,119344,0,6,2,4,5,0,0,0,36,38,0
33,4,149726,8,9,2,14,0,1,0,0,46,38,0
30,4,206325,1,7,2,3,0,1,0,0,45,38,0
59,4,202682,8,9,2,3,0,1,0,0,40,38,0
29,4,84366,0,6,3,1,4,0,0,0,40,25,0
60,4,139391,11,10,3,7,1,1,0,0,50,38,1
49,4,340755,9,14,2,12,0,1,0,0,40,38,1
36,2,224947,6,13,4,10,4,1,0,0,40,38,0
33,7,111994,11,10,0,1,4,0,0,0,45,38,0
25,4,125491,11,10,4,8,1,0,0,0,34,38,0
19,0,71592,11,10,4,0,3,0,0,0,40,38,0
40,2,99185,4,12,2,11,0,1,0,0,40,38,0
48,4,249935,8,9,2,14,0,1,0,0,44,38,0
51,4,206775,11,10,2,6,0,1,0,0,50,38,0
34,4,242361,11,10,2,10,0,1,0,0,50,38,0
22,4,134746,0,6,2,12,5,0,0,0,40,38,0
56,4,174040,8,9,0,8,1,1,0,0,40,38,0
36,4,273604,6,13,4,8,1,0,0,0,40,38,0
26,6,102476,8,9,4,3,3,1,0,0,50,38,0
48,4,234504,8,9,2,4,0,1,0,0,50,38,0
29,4,84560,8,9,4,6,3,1,0,0,40,38,0
47,4,148995,8,9,2,3,0,1,0,0,40,38,1
28,4,211184,11,10,4,12,1,0,0,0,50,38,0
53,4,33304,11,10,2,14,0,1,0,0,40,38,1
65,1,179985,8,9,0,1,1,0,0,0,40,38,0
26,4,219815,11,10,3,1,4,0,0,0,40,38,0
26,4,106548,8,9,2,3,0,1,0,0,50,38,0
55,4,164857,11,10,0,7,3,1,0,0,40,38,0
27,1,257124,6,13,4,14,2,1,0,0,35,38,0
31,4,227446,11,10,2,4,0,1,0,0,40,5,1
24,4,189749,1,7,2,3,0,1,0,0,40,38,0
26,4,284250,8,9,4,3,4,0,0,0,40,38,0
23,4,101885,0,6,4,3,1,0,0,0,40,38,0
52,4,260938,9,14,2,12,0,1,0,0,40,38,0
41,6,238184,8,9,2,5,5,0,0,0,40,38,0
59,6,148626,0,6,2,5,0,1,0,0,40,38,0
65,4,113323,6,13,2,4,0,1,0,0,40,38,1
24,2,34246,6,13,4,10,1,1,0,0,40,38,0
31,4,279680,11,10,2,6,0,1,0,0,45,38,0
51,4,96609,11,10,2,3,0,1,0,0,40,38,0
24,2,84257,6,13,4,10,1,1,0,0,50,38,0
30,4,275632,8,9,2,7,0,1,0,0,45,38,0
22,4,385540,0,6,4,8,1,1,0,0,40,25,0
30,4,196342,9,14,4,10,1,1,0,0,40,20,0
47,4,97176,11,10,0,4,4,0,0,0,40,38,0
19,4,197714,8,9,4,12,3,0,0,0,35,38,0
43,6,147099,11,10,0,1,4,0,0,0,36,38,0
30,4,186346,6,13,4,4,1,0,0,0,50,38,0
46,4,73434,9,14,0,4,1,0,0,0,45,38,0
42,4,210525,9,14,4,4,1,1,0,0,40,38,0
46,4,176684,4,12,4,1,1,0,0,0,40,38,0
20,4,323009,8,9,4,1,4,0,0,0,40,11,0
31,4,126950,8,9,0,14,1,1,0,0,40,38,0
44,4,115411,11,10,0,7,1,1,0,0,40,38,0
23,4,265356,6,13,4,4,4,1,0,0,40,38,0
35,6,348771,1,7,2,3,0,1,0,0,36,38,0
30,6,148959,11,10,0,3,1,1,0,0,35,38,0
40,4,105936,8,9,3,1,3,0,0,0,38,38,0
63,4,124242,8,9,2,1,0,1,0,0,40,38,0
20,7,200819,8,9,4,14,3,1,0,0,40,38,0
49,4,129513,9,14,2,12,0,1,0,0,45,38,0
53,6,297796,0,6,2,5,0,1,0,0,40,38,0
34,4,195488,8,9,5,1,3,0,0,0,40,38,0
40,4,126845,11,10,2,1,0,1,0,0,40,38,1
22,4,206974,6,13,4,12,1,0,0,0,40,38,0
